id,tool,token,lemma,assigned_pos,context,absolute_freq,pos_correct,correct_pos,lemma_correct,correct_lemma
757,Stanza,στρατιώτης,στρατιώτης,NOUN,"Αν και ο Κούτσμα άρχισε από το 2008 να δίνει εντολές στον στρατό να αποσύρει σιγά σιγά στρατύματα, τελικά μόλις το 2008 θα έφευγε ο τελευταίος Ουκρανός στρατιώτης από το Ιράκ, αφήνοντας πίσω τους 18 Ουκρανούς νεκρούς.",791,yes,,yes,
758,Stanza,ΟΑΕΕ,ΟΑΕΕ,NOUN,"Οι συνηθέστερες περιπτώσεις αφορούν ασφαλισμένους του τέως ΙΚΑ με παράλληλη ασφάλιση στον τέως ΟΑΕΕ και αυτοαπασχολούμενους γιατρούς, μηχανικούς (ασφάλιση στο τέως ΕΤΑΑ) με παράλληλη ασφάλιση στο Δημόσιο.",106,no,PROPN,yes,
759,Stanza,Innes,Innes,X,Το βιβλίο δέχτηκε έντονη κριτική από την επιστημονική κοινότητα για ατεκμηρίωτες αναφορές χωρίς αποδείξεις από γεγονότα σχεδόν για κάθε περίπτωση Alexander Taylor Innes.,8,yes,,yes,
760,UDPipe,στάση,στάση,NOUN,"Η παρουσιάστρια είπε, επίσης, πως τις τελευταίες ημέρες “έχει κάνει βουτιά η ψυχολογία της, η στάση της κατηγορούμενης, έχει ξαναβάλει τον φόβο στη ζωή της, αναρωτιέται τι θα γίνει μετά από όλα αυτά.",9129,yes,,yes,
761,UDPipe,πωλεί,πωλώ,VERB,"Τα έξοδα όμως της συντήρησης την αποδυνάμωσαν οικονομικά, με αποτέλεσμα να αρχίσει να πωλεί γαίες.",78,yes,,yes,
762,UDPipe,5χρονης,5χρονη,PROPN,"Τις Αρχές ειδοποίησε ο παππούς του παιδιού, που βρήκε την του να προσεύχεται πάνω από τη σορό της 5χρονης.",30,no,NOUN,yes,
763,UDPipe,«τρυπούν,«τρυπώ,VERB,"Ο Τζέιμς έμεινε στον πάγκο με την έναρξη, αλλά ο Σάσα Ομπράντοβιτς είδε τους Οκόμπο και Ντιαλό να «τρυπούν» την «ερυθρόλευκη» άμυνα, 20-24 και 23-27.",2,no,"PUNCT, VERB",no,"«, τρυπώ"
764,UDPipe,προδικαστικού,προδικαστικός,ADJ,"Μετά την απόφαση του προδικαστικού συμβουλίου για παράταση της προφυλάκισης της κυρίας Καϊλή, στις 16 Φεβρουαρίου, ο δικηγόρος της Σβεν Μαρί υπογράμμισε ότι θα ασκήσει έφεση.",25,yes,,yes,
765,UDPipe,εβδομάδων),εβδομάδωα,NOUN,Πέτυχε αποστολές αρκετά μεγάλες σε διάρκεια (εώς και δυο εβδομάδων) επαρκούς για ένα ταξίδι στην Σελήνη και επιστροφή από αυτή.,21,no,"NOUN, PUNCT",no,εβδομάδα
766,UDPipe,κλπ»,κλπ»,NOUN,"Αν έχεις μια επιχείρηση τόσο μικρή που δεν έχει κανέναν εργαζόμενο, τότε είσαι ελεύθερος επαγγελματίας και έχεις άλλα εργαλεία να σε βοηθήσουν όπως η επιστρεπτέα προκαταβολή, η αναβολή πληρωμής φόρων κλπ».",50,no,"NOUN, PUNCT",no,"κλπ, »"
767,UDPipe,πανέμορφοι,πανέμορφος,ADJ,"Τέσσερις πανέμορφοι άνθρωποι, μαζί με τη μητέρα μου και εμένα, μαζέψαμε 22",8,yes,,yes,
768,Stanza,πανέμορφες,πανέμορφος,ADJ,"Οι Νεράιδες είναι πανέμορφες κοπέλες, λεπτές, ψιλές, με μακριά μαλλιά, ξανθά, πράσινα.",127,yes,,yes,
769,UDPipe,Ταγμάτων,τέγμα,NOUN,"Η πρώτη αυτόνομη ενέργεια των Ταγμάτων Ασφαλείας στην Αθήνα ήταν η επιδρομή, στις 27 Νοεμβρίου 1943, στα στρατιωτικά νοσοκομεία και η εκκαθάρισή τους από κομμουνιστές.",88,yes,,no,τάγμα
770,Stanza,παγιδευμένος,παγιδευμένος,VERB,"Στη Μόσχα, ο Ναπολέοντας ήταν παγιδευμένος και αναγκάστηκε να περάσει τον χειμώνα σε μια πόλη που καταστράφηκε από πυρκαγιά.",79,yes,,yes,
771,UDPipe,εσπέρνανε,εσπέρνω,VERB,"Όσοι δεν είχανε σιαδερά, εγεργίζανε κι εσπέρνανε ντίπις γέρτικα χωράφια με τη σκαλίδα.",2,yes,,yes,
772,UDPipe,το,ο,DET,"Στέλιος Σεραφείδης, Κώστας Νεστορίδης και Αντώνης Παραγυιός παίρνουν στα χέρια τους το δώρο της Λίλας Κουντουριώτη και αναβιώνουν στιγμές από την ένδοξη καριέρα τους στα ιερά χώματα της “Αγιά Σοφιάς”.",1989785,yes,,yes,
773,UDPipe,Εκπαιδευτικό,εκπαιδευτικός,ADJ,Εκπαιδευτικό πρόγραμμα δημιουργίας Brand και Rebrand για εταιρείες.,141,no,NOUN,yes,
774,Stanza,Α8,Α8,NOUN,"Στον αυτοκινητόδρομο Α8 (Αθήνα-Πάτρα), στο ρεύμα προς Αθήνα, από τα Διόδια Ρίου (Χ.Θ. 199+660) μέχρι τα Διόδια Ελευσίνας (Χ.Θ. 26+500) στην κατεύθυνση προς Αθήνα.",23,yes,,yes,
775,UDPipe,πιτσαρίας,πιτσαρία,NOUN,Ο διευθυντής της πιτσαρίας συνελήφθη εκ νέου ενώ προσπαθούσε να εγκαταλείψει τη χώρα και παραμένει υπό κράτηση.,20,yes,,yes,
776,UDPipe,αποχώρησής,αποχώρησή,NOUN,Μιλώντας για τα αίτια της προαναγγελθείσας αποχώρησής της δήλωσε:,112,yes,,no,αποχώρηση
777,Stanza,ντραμς,ντρά,NOUN,"Plugged '98 Tour : Η πρώτη περιοδεία της Έιμος με τους μουσικούς της, με το σχήμα να περιλαμβάνει την Έιμος στο πιάνο, τον Στηβ Κάτον στην κιθάρα, τον Ματ Τσάμπερλειν στα ντραμς και τον Τζον Έβανς στο μπάσο.",164,yes,,no,ντραμ
778,Stanza,δολαρίων,δολάριο,NOUN,"Το 2011, άνοιξε το Μουσείο Αμερικανικής Τέχνης Crystal Bridges στο Μπέντονβιλ του Αρκάνσας, με μια επένδυση 50 εκατομμυρίων δολαρίων για να στεγάσει την προσωπική της συλλογή, η οποία αξίζει περισσότερα από 500 εκατομμύρια δολάρια.",3347,yes,,yes,
779,Stanza,φορές,φορά,NOUN,"Συμβαίνει τις περισσότερες φορές στο τέλος της ζωής τους, αλλά δεν έχουν παραισθήσεις» δήλωσε στο South West News Service.",33961,yes,,yes,
780,Stanza,υποτιμά,υποτιμώ,VERB,"Ότι δηλαδή η ελληνική κοινωνία και το κράτος υποτιμά τους μουσικούς, και γενικότερα τους καλλιτέχνες, θεωρώντας ότι δεν είναι δουλειά αυτό που κάνουν.",145,yes,,yes,
781,Stanza,contre,contre,X,"Το 2015 οι ιρανικές αρχές προχώρησαν στην εκτέλεση 972 ανθρώπων, υπενθυμίζουν οι Iran Human Rights (IHRNGO), με έδρα τη Νορβηγία και η Ensemble contre la peine de mort (ECPM), που εδρεύει στο Παρίσι.",3,yes,,yes,
782,UDPipe,«Air,«air,X,"βρίσκει συχνά στο τραπέζι και άλλους πέραν του Μάικλ Τζόρνταν, η θέση του «Air» στον οικονομικό πίνακα αποτελεσμάτων είναι αδιαμφισβήτητη.",31,no,"PUNCT, X",no,"«, air"
783,Stanza,υποπαραλλαγών,υποπαραλλαγή,NOUN,"Ενόψει της “καταιγίδας” των νέων υποπαραλλαγών, πάντως, οι ειδικοί θεωρούν πως τα διαθέσιμα εμβόλια πιθανόν να είναι αποτελεσματικά, δεδομένου ότι οι υποπαραλλαγές πηγάζουν από τα στελέχη BA.4 και BA.5 που περιλαμβάνονται σε αυτά.",36,yes,,yes,
784,UDPipe,λυρισμό,λυρισμός,NOUN,"Η μουσική του είναι γνωστή για τον έντονο λυρισμό και τις πλούσιες, αντισυμβατικές αρμονίες της.",59,yes,,yes,
785,UDPipe,Ειπώθηκε,ειπώνω,VERB,Ειπώθηκε από την εφημερίδα και υιοθετήθηκε από το ΣΥΡΙΖΑ ότι υπάρχουν χρέη του κ.,36,yes,,no,λέω
786,Stanza,υψηλότατων,ψηλός,ADJ,"Αποτέλεσμα, η υπερβολική επιβάρυνση των καταναλωτών λόγω και των υψηλότατων τιμών φυσικού αερίου και των χαμηλών έως μηδενικών κυβερνητικών επιδοτήσεων για θερινούς μήνες και τον Σεπτέμβριο.",10,no,NOUN,no,υψηλότατος
787,Stanza,Παλαιοχώρι,Παλαιοχώρι,PROPN,"Το μέρος είναι πλαγερό, κατάφυτο, ευάερο και ευήλιο και γι'αυτό το Παλαιοχώρι οι κατοικοί του το λένε και λιάστρα.",87,yes,,yes,
788,Stanza,CBA,CBA,X,"Σημειώνεται ότι η παρουσίαση της επκαιροποιημένης μελέτης CBA ήταν προϋπόθεση που έθεσε η Κυβέρνηση, προκειμένου να πάρει την τελική επενδυτική απόφαση για να ενταχθεί στο έργο με επένδυση €100 εκατ.",45,yes,,yes,
789,UDPipe,Απελθέτω,απελθέτω,VERB,"Απελθέτω απ΄ εμού», «το θέμα δεν μας αφορά», «άλλαξε η κοινωνία», κ.α.",1,yes,,no,απέρχομαι
790,UDPipe,«Ay,«ay,PUNCT,"Τη θεατρική παράσταση «Ay, Carmela!»",1,no,"PUNCT, X",no,"«, ay"
791,Stanza,τέχνες,τέχνα,NOUN,Ο άλλος παθιασμένος με τις πολεμικές τέχνες.,889,yes,,no,τέχνη
792,Stanza,γυναικοκτονίας,γυναικοκτονία,NOUN,"Συγκλονίζει το νέο περιστατικό παρ’ ολίγον γυναικοκτονίας στη Θεσσαλονίκη, όπου ένας άνδρας πυροβόλησε με καραμπίνα την πρώην σύντροφό του και στη συνέχεια αυτοκτόνησε.",129,yes,,yes,
793,Stanza,δροσερούς,δροσερός,ADJ,Φτιάχνουμε δροσερούς σπιτικούς χυμούς και τους απολαμβάνουμε όλο το χρόνο.,38,yes,,yes,
794,UDPipe,εξιχνιάστηκε,εξιχνιάζω,VERB,"Σχεδόν ένα χρόνο μετά, η απάτη εξιχνιάστηκε από τους αστυνομικούς της Ασφαλείας που σχημάτισαν δικογραφία σε βάρος του 44χρονου και του 21χρονου γιου του.",237,yes,,yes,
795,Stanza,ΝΒΑερ…,ΝΒΑερ…,X,"Οι Ιταλοί διαθέτουν πάντως ΝΒΑερ, τον φόργουορντ των Γιούτα Τζαζ, Σιμόνε Φοντέκιο, καθώς και έναν πρώην ΝΒΑερ… τον Λουίτζι Ντατόμε της Αρμάνι Μιλάνο.",1,no,"X, PUNCT",no,"ΝΒAερ, …"
796,Stanza,Milanović,Milanović,X,"Έγινε επίσης δεκτός από τον Πρόεδρο Zoran Milanović, ενώ συναντήθηκε και με τον Πρόεδρο της Βουλής Gordan Jandroković.",2,yes,,yes,
797,UDPipe,άγημα,άγημα,NOUN,Στο Α Νεκροταφείο άγημα υποδέχθηκε την Φώφη Γεννηματά και απέδωσε τιμές εν ενεργεία υπουργού.,100,yes,,yes,
798,Stanza,αδρανών,αδρανής,ADJ,Το λατομείο αδρανών υλικών στη Μάνδρα Αττικής είναι ένα από τα μεγαλύτερα λατομεία αδρανών υλικών σε Ελλάδα και Ευρώπη.,57,yes,,yes,
799,Stanza,”,”,PUNCT,Ο Νασέλ Αλ Κελαϊφί έκανε τις πιο “δυνατές” κινήσεις στο μετεγγραφικό παζάρι και έφερε στην Παρί,39615,yes,,yes,
800,UDPipe,και,και,CCONJ,Σε άλλο σημείο αποκάλυψε τι συνέβη και υιοθέτησε την ανιψιά της.,3087502,yes,,yes,
801,UDPipe,Thirty,thirty,NUM,Το μεγάλο κύμα έξω από την Καναγκάβα ( Το μεγάλο κύμα έξω από την Καναγκάουα from the Thirty-six Views of Mount Fuji by Katsushika Hokusai.,10,no,X,yes,
802,UDPipe,26',26',NUM,"Καμία, μιας και στο 26' ήρθε και το 2-0, όταν από σέντρα του Τραορέ ο Σκαμάκα με κεφαλιά βρήκε δίχτυα.",55,no,"NUM, PUNCT",no,26 and '
803,Stanza,βομβαρδισμούς,βομβαρδισμός,NOUN,"Με το ξέσπασμα του Β 'Παγκοσμίου Πολέμου, η Σαρδηνία αποτέλεσε τη βάση των αεροπορικών επιχειρήσεων στη Μεσόγειο, με αποτέλεσμα να υποστεί συνεχείς και σφοδρούς βομβαρδισμούς, οι οποίοι είχαν ως αποτέλεσμα εκτεταμένες καταστροφές.",1068,yes,,yes,
804,Stanza,υγιέστατο,ψγιοστατος,ADJ,"Το μοντέλο έφερε στον κόσμο ένα υγιέστατο αγοράκι, το οποίο θα πάρει το όνομα Τζακ Μπλουζ, όπως αποκάλυψε ο τραγουδιστής.",235,yes,,no,υγιέστατος
805,Stanza,πανικοβλήθηκε,πανικοβλώ,VERB,"Καθώς η μέρα της κυκλοφορίας έφτανε, ο συγγραφέας πανικοβλήθηκε και έκανε κάποιες απεγνωσμένες προσπάθειες να πουλήσει τα δικαιώματά του παίρνοντας άμεσα μετρητά.",81,yes,,no,πανικοβάλλω
806,UDPipe,επισφραγίστηκε,επισφραγίζω,VERB,"Καρακούκη και επισφραγίστηκε με επιστολή του Υπουργού Δικαιοσύνης Κώστα Τσιάρα, και αφορά εσωτερικό έλεγχο για τις ιατροδικαστικές εκθέσεις που συντάχθηκαν μετά το θάνατο των 2 μικρών κοριτσιών.",74,yes,,yes,
807,UDPipe,εισέρευσαν,εισέρώ,VERB,"Από κει και πέρα, το κρυπτονόμισμα της Παρί πήρε αμέσως τα πάνω του και από αυτό το κομμάτι 300 εκατομμύρια ευρώ εισέρευσαν στην ομάδα.",5,yes,,yes,
808,UDPipe,Σάββας,Σάββας,PROPN,"Σάββας Χατζηνικολάου, εφημέριος το 1952",447,yes,,yes,
809,UDPipe,κατώτατο,κατώτατος,ADJ,δυο φορές- τον κατώτατο μισθό.,883,yes,,yes,
810,Stanza,εξορυκτικών,εξορυκτικός,ADJ,"Είναι χαρακτηριστικό ότι όλοι οι επιμέρους κλάδοι κινήθηκαν σε αρνητικό έδαφος, με τις ενεργειακές εταιρείες, τις τεχνολογικές και τις μετοχές των εξορυκτικών ομίλων να καταγράφουν τις μεγαλύτερες απώλειες.",13,yes,,yes,
811,UDPipe,Κυβερνητικό,κυβερνητικός,ADJ,Το συνολικό Κυβερνητικό έργο αξιολογείται αρνητικά από το 53%,133,yes,,yes,
812,UDPipe,σε,σε,ADP,ανήλθε σε 880.,898061,yes,,yes,
813,UDPipe,υπεξαίρεσης,υπεξαίρεση,NOUN,Η αστυνομία ξεκίνησε έρευνα το 2008 εναντίον του Αμαντού για την υπόθεση υπεξαίρεσης 100 εκατομμυρίων CFA (152,58,yes,,yes,
814,UDPipe,σύμφωνα,σύμφωνα,ADV,"Η Οιχαλία ήταν αρχαία πόλη κράτος στην περιοχή της Θεσσαλίας και σύμφωνα με τον Όμηρο ( Η Οιχαλίας άλωσις διηγιόταν την κατάληψη και καταστροφή της θεσσαλικής Οιχαλίας από τον Ηρακλή και την αρπαγή της Ιόλης, κόρης του βασιλιά Ευρύτου.",56980,yes,,yes,
815,Stanza,Επενδύουμε,επενδύω,VERB,"Επενδύουμε στο μέλλον, σχεδιάζοντας τις μετακινήσεις για την Αττική του 2044».",100,yes,,yes,
816,Stanza,την,ο,DET,Ωστόσο όλοι δεν έιχαν πρόσβαση στην εκπαίδευση και αυτήν την περίοδο:στο Νέον Μαρτυρολόγιον σημειώνεται ότι ο μαρτυρήσας κατά το 1770 άγιος Μιχαήλ ο Κηπουρός έμεινε αγράμματος διά την πολλήν πτωχείαν των γονέων του.,2470612,yes,,yes,
817,Stanza,"58,20%","58,20%",NUM,"Το 37,21% των παραβάσεων (5.974 σε σύνολο 16.049) και το 58,2% των προστίμων (25,9 εκατ.",16,yes,,yes,
818,UDPipe,μαγικό,μαγικός,ADJ,Με έναν μαγικό τρόπο έδεσε η ομάδα μας με τον Κούλη Νικολάου και τη Βάνα Δημητρίου.,964,yes,,yes,
819,Stanza,Δυοβουνιώτης,Δυοβουνιώτης,PROPN,Οι δυνάμεις τους χωρίστηκαν: ο Δυοβουνιώτης κατέλαβε με 400 άνδρες τη γέφυρα του Γοργοποτάμου και ο Πανουργιάς με εξακόσιους κατευθύνθηκε στο χωριό Μουσταφάμπεη (σημ.,13,yes,,yes,
820,UDPipe,(Marla,(marla,X,"Η Μάρλα Μέιπλς (Marla Ann Maples, 27 Οκτωβρίου 1963) είναι Αμερικανίδα ηθοποιός και τηλεοπτική προσωπικότητα.",1,no,"PUNCT, X",no,"(, Marla"
821,UDPipe,κυνηγό,κυνηγός,NOUN,"Ανεπιτυχής ήταν η προσπάθεια για τον κυνηγό του Ολυμπιακού στο 66', όταν ο Κίναλης μπλόκαρε το σουτ, το ίδιο και στο 71'.",72,yes,,yes,
822,UDPipe,νίκη,νίκη,NOUN,Ο Ολυμπιακός παρότι έχασε με 2-1 από τον Άρη στο «Βικελίδης» και είδε τον ΠΑΟΚ με τη νίκη του στη Λαμία (0-2) να πλησιάζει στους 12,24657,yes,,yes,
823,Stanza,γουασάμπι,γουασάμπι,X,"Ο αισθητηριακός νευρικός στόχος του ελαίου μουστάρδας είναι ο χημειοαισθητικός υποδοχέας TRPA1, επίσης γνωστός ως «υποδοχέας γουασάμπι».",15,yes,,yes,
824,Stanza,Κατά,κατά,ADP,"Κατά την εξέταση των δυνατοτήτων χρησιμοποίησης - αξιοποίησης, η λεπτομερής γνώση σχετικά με τη σύνθεση των ελαιούχων σπόρων της νιγέλα είναι μείζονος σημασίας.",25176,yes,,yes,
825,UDPipe,αντικαθιστώντας,αντικαθιστώ,VERB,"Ζώνες αγροδασοπονίας, με ποώδη φυτά, γεωργικά ή λιβαδικά, ανάμεσα σε δασικές εκτάσεις συμπληρώνοντας ή αντικαθιστώντας τις «κουρεμένες»",448,yes,,yes,
826,Stanza,και,και,CCONJ,"Όπως είχαμε επισημάνει, τον περασμένο Ιούνιο μετά την ανακοίνωση των νέων αντικειμενικών αξιών, οι αυξήσεις τους σε πολλές λαϊκές συνοικίες φτάνουν έως και 40%.",3091558,yes,,yes,
827,Stanza,καταδικάσει,καταδικάζω,VERB,"Η Τρεπόβα δεν είχε ποτέ σχέσεις με τo συγκεκριμένο κόμμα, το οποίο έχει καταδικάσει απερίφραστα την επίθεση στην Αγία Πετρούπολη.",453,yes,,yes,
828,Stanza,απροστάτευτων,απροστάτευτος,ADJ,Για άλλο ένα έγκλημα πρωτοφανούς σκληρότητας με θύμα ένα άτυχο άλογο ενημερώθηκε το πρωί του Σαββάτου (27-03-2021) ο σύλλογος μέριμνας απροστάτευτων ζώων «Κιβωτός».,10,yes,,yes,
829,UDPipe,764,764,NUM,764 θάνατοι.,35,yes,,yes,
830,UDPipe,των,ο,DET,"Τα αυξανόμενα περιστατικά άσκησης βίας από εποίκους εναντίον των Παλαιστινίων στη αφότου ξεκίνησε ο πόλεμος στη Γάζα έχουν προκαλέσει διεθνείς καταδίκες, μεταξύ των οποίων και από συμμάχους του Ισραήλ, όπως οι Ηνωμένες Πολιτείες.",789349,yes,,yes,
831,Stanza,ντετέκτιβ,ντετέκτιβ,NOUN,Ο ντετέκτιβ Benoit Blanc έκανε το coming out του κι εμείς τον αγαπήσαμε λίγο περισσότερο!,481,yes,,yes,
832,Stanza,Μποάκι,μποάκι,PRON,"Πιο συγκεκριμένα στο 61' όταν ο Τσιλούλης και πάλι έκανε την πρώτη επαφή σε κόρνερ, ο Μποάκι μπήκε «σφήνα» στην άμυνα των Βοιωτών και σκόραρε από κοντά.",12,yes,,no,Μποάκι
833,UDPipe,έκλαψε,κλάνω,VERB,"Η Σοφία έκλαψε πολύ, σκεπτόμενη για πολύ ώρα μετά καθισμένη στην πρώτη καφετέρια που βρήκε μπροστά της:",110,yes,,no,κλαίω
834,UDPipe,-,-,PUNCT,"Εκεί ο Γάλλος έκανε το μίνι break και προηγήθηκε με 3-0, με αρκετή δόση τύχης.",270616,yes,,yes,
835,Stanza,επιχειρήσεις,επιχείρηση,NOUN,Η ρύθμιση που ψηφίστηκε για τα ενοίκια προβλέπει την απαλλαγή κατά 100% από την υποχρέωση καταβολής μισθώματος για τον Ιανουάριο και τον Φεβρουάριο του 2021 οι επιχειρήσεις που ήταν κλειστές με κρατική εντολή.,15630,yes,,yes,
836,UDPipe,Πινακοθήκη,πινακοθήκη,NOUN,Η έκθεση στην Πινακοθήκη Γκίκα πλαισιώνεται από παράλληλες δράσεις και εκδηλώσεις όπως Podcasts και σπάνιες ηχογραφήσεις με τη φωνή του ποιητή που συνδέονται με σημαντικούς σταθμούς στη ζωή και το έργο του.,635,yes,,yes,
837,UDPipe,θέσιν,θέσιν,NOUN,Από του μεσονυκτίου χθες η Κύπρος απέκτησε την ανεξαρτησίαν της και καταλαμβάνει την θέσιν της εις την οικογένειαν ελεύθερων λαών.,40,yes,,no,θέσις
838,UDPipe,Δίπλαρος,δίπλαρος,PROPN,"Ο εξαιρετικός σε προηγούμενα ματς, Δίπλαρος, έμεινε άποντος και δεν βοήθησε την ομάδα του.",22,yes,,no,Δίπλαρος
839,UDPipe,Ψαρόπουλος,Ψαρόπουλος,PROPN,"Ψαρόπουλος αναφέρει ότι «κάποιες οικογένειες θυμάτων, συμβάλουμε με τις δικές μας δυνάμεις στην βελτίωση της ασφάλειας του σιδηροδρόμου.",19,yes,,yes,
840,Stanza,καταρρίψεις,κατάρριψη,NOUN,Η Μόσχα το τελευταίο διάστημα ανακοινώνει σχεδόν καθημερινά καταρρίψεις δεκάδων drones της Ουκρανίας.,44,yes,,yes,
841,Stanza,χαρακτήρων,χαράκτηρας,NOUN,Η σειρά αφηγείται στο τρίτο πρόσωπο από 9 εώς 31 απόψεις χαρακτήρων.,742,yes,,yes,
842,UDPipe,σύστασης,σύσταση,NOUN,Η Επιτροπή καλεί τα σχετικά κράτη μέλη να υποβάλουν έκθεση σχετικά με την εφαρμογή της σύστασης που δημοσιεύθηκε σήμερα έως το τέλος Μαΐου και να ενημερώνουν τακτικά την Επιτροπή στη συνέχεια.,278,yes,,yes,
843,UDPipe,αεροπορικών,αεροπορικός,ADJ,"000 δολάρια ανά ώρα πτήσης κατά μέσο όρο, ενώ δαπάνες θα απαιτηθούν και για τον εκσυγχρονισμό των αεροπορικών υποδομών.",699,yes,,yes,
844,Stanza,οι,ο,DET,"Τα πρώτα 75 χρόνια, 2000, σ. 56.",541970,yes,,yes,
845,UDPipe,παρηγορητική,παρηγορητικός,ADJ,"Η πρώτη από αυτές τις επιστολές (17 Νοεμβρίου 1800), είναι παρηγορητική για το θάνατο της συζύγου του Σακελλάριου και καταλήγει προτείνοντας στο φίλο του να καταφύγει στη σοφία της Αθηνάς.",38,yes,,yes,
846,Stanza,ολόγυρα,ολόγυρα,ADV,"Μικρά τα διάφανα φτεράκια της, τη φέρνανε ολόγυρα, και κείνη τρύγαγε με τη μικρή.",55,yes,,yes,
847,UDPipe,Συμφώνησαν,συμφωνώ,VERB,Συμφώνησαν όμως να παραμείνουν φίλοι».,79,yes,,yes,
848,UDPipe,χώρες,χώρα,NOUN,Οι αποκλίσεις που εκφράστηκαν από ορισμένες χώρες-με την Πολωνία και την Ουγγαρία να πρωτοστατούν- ήταν αρκετές για να αποτρέψουν το θέμα της μετανάστευσης να εμφανιστεί στην τελική κοινή διακήρυξη.,27894,yes,,yes,
849,Stanza,Χτύπησαν,χτυπώ,VERB,Ένας άντρας ακούστηκε να λέει: «Χτύπησαν στο κτίριο.,36,yes,,yes,
850,UDPipe,Γκελαούζο,Γκελαούζος,PROPN,Ο όρκος ειπώθηκε και στα αγγλικά -για τους ξένους δρομείς- από τοπν Κωνσταντίνο Γκελαούζο.,15,yes,,yes,
851,Stanza,Ευγένιος,Ευγένιος,PROPN,Το 1824 απεβίωσε ο Ευγένιος και τον διαδέχθηκε ο πρωτότοκος Αύγουστος ως 2ος δούκας.,165,yes,,yes,
852,UDPipe,19χρονος,19χρονος,ADJ,Ο 19χρονος υψηλόσωμος κεντρικός αμυντικός έρχεται από την με αγορά με τους «νερατζούρι» να κρατάνε ένα ποσοστό της τάξης του 25%,920,yes,,yes,
853,Stanza,.,.,PUNCT,"Θεωρήσαμε έτσι ότι ο κόσμος θα βλέπει και τους δύο Αγώνες στο έμβλημά μας, ενώ εμείς θα δώσουμε την ίδια ενέργεια και αγάπη και στις δύο διοργανώσεις.",4648856,yes,,yes,
854,UDPipe,(ή,(ή,CCONJ,"Εδώ δεν μπορεί το ίδιο το δικαστήριο να του πει να μην παίξει στο θέατρο, θα του πούμε εμείς;» Εδώ δεν μπορούν (ή δεν θέλουν;) να προστατεύσουν τα μέλη τους από την κρίση που ο κλάδος τους διέρχεται.",2460,no,"PUNCT, CCONJ",no,"(, ή"
855,UDPipe,αναρτημένη,αναρτημένος,VERB,"Οι ακριβείς ημερομηνίες των κατασκηνωτικών περιόδων για κάθε κατασκήνωση αναφέρονται στη λίστα των κατασκηνώσεων που είναι αναρτημένη, πριν από την είσοδο στην πλατφόρμα.",53,yes,,yes,
856,Stanza,γιορτάσαμε,γιορτώ,VERB,"Από την πλευρά της, η κ. Σακελλαροπούλου είπε«Είναι κοινή πεποίθηση νομίζω ότι γιορτάσαμε την επέτειο των 200 χρόνων από την επανάσταση του 1821, με τον τρόπο που άρμοζε σε αυτήν την ιστορική επέτειο.",55,yes,,no,γιορτάζω
857,Stanza,Ρισόν,Ρισόν,X,"Γιορτάζουμε τον θάνατο του τρομοκράτη υπ’ αριθμόν 1 στον κόσμο», είπε ένας άλλος κάτοικος της Ρισόν Λεζιόν, ο Ράμι Στάινερ.",11,no,PROPN,yes,
858,UDPipe,",τόνισε",",τονίζω",VERB,",τόνισε, σημειώνοντας ότι ""ο πόλεμος αυτός, δεν είναι ένας πόλεμος που μας αγγίζει μόνο συναισθηματικά αλλά μας αφορά"".",19,no,"PUNCT, VERB",no,", τονίζω"
859,Stanza,Ιππηλάτης,Ιππηλάτης,PROPN,"Αρμελάτης, Διφρηλάτης, Ιππηλάτης και Ελάσιππος.",1,yes,,yes,
860,Stanza,Ρωσίας,Ρωσία,PROPN,"Ο πρόεδρος Ρωσίας, Βλαντίμιρ Πούτιν, έδωσε στον πρώην αξιωματικό των αμερικανικών μυστικών υπηρεσιών Έντουαρντ Σνόουντεν τη ρωσική υπηκοότητα, όπως επιβεβαιώνει σχετικό έγγραφο που δημοσιεύθηκε σε επίσημη ιστοσελίδα του κράτους.",9910,yes,,yes,
861,Stanza,μεριδίων,μερίδιο,NOUN,"Με σημαντικό μερίδιο σε κρίσιμους κλάδους όπως ο τουρισμός, θα συνεχίσουμε να επενδύουμε στην αύξηση μεριδίων και σε εξίσου σημαντικούς κλάδους της ελληνικής οικονομίας».",42,yes,,yes,
862,UDPipe,reading,reading,X,"Μικρός «κάνουν close reading στο κείμενο, οι υφομέτρες το μετράνε.",4,yes,,yes,
863,UDPipe,εστιάσετε,εστιάζω,VERB,"Με αυτόν τον τρόπο, μειώνουμε τον φόρτο εργασίας σας, ώστε να εστιάσετε σε άλλα τρέχοντα και σημαντικά θέματα που αφορούν τους πολίτες.",39,yes,,yes,
864,Stanza,1017,1017,NUM,Επέστρεψε από την Ιταλία το 1017 περίπου.,27,yes,,yes,
865,Stanza,και,και,CCONJ,Το FBI διερευνά την υποτιθέμενη διαρροή απόρρητων εγγράφων και συνεργάζεται στενά με τους εταίρους μας στο υπουργείο Άμυνας και την κοινότητα υπηρεσιών πληροφοριών» ανέφερε σε ανακοίνωσή του το FBI.,3091558,yes,,yes,
866,Stanza,Πιτσιωτά,Πιτσιωτά,X,H Πιτσιωτά απέχει 20 χλμ.,5,no,PROPN,yes,
867,Stanza,θηρίο,θηρίο,NOUN,Έρχεται το θηρίο για να με κατασπαράξει».,205,yes,,yes,
